--step-length 0.1 --lateral-resolution 0.8 -c /home/levente/Egyetem/7_felev/szakdoga/BAH/BAH0_smart.sumocfg --collision.action=warn --duration-log.statisticsRR.txt
Loading configuration... done.
Loading net-file from '/home/levente/Egyetem/7_felev/szakdoga/BAH/BAH0_smart.net.xml'... done (52ms).
Loading done.
Simulation started with time: 0.00
Step #0.00 (4ms ~= 25.00*RT, ~8750.00UPS, vehicles TOT 35 ACT 35 BUF 2)       
Step #243.80 (18ms ~= 5.56*RT, ~3055.56UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #243.90 (7ms ~= 14.29*RT, ~7857.14UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #244.00SAL_carflow42.1 has left junction 
 (10ms ~= 10.00*RT, ~5500.00UPS, vehicles TOT 91 ACT 55 BUF 0)    
Step #244.10SAL_carflow4.1 has left junction 
 (7ms ~= 14.29*RT, ~7857.14UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #244.20 (9ms ~= 11.11*RT, ~6111.11UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #244.30SAL_carflow5.10 has left junction 
 (15ms ~= 6.67*RT, ~3666.67UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #244.40 (8ms ~= 12.50*RT, ~6875.00UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #244.50SAL_carflow5.3 has left junction 
 (6ms ~= 16.67*RT, ~9166.67UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #244.60 (6ms ~= 16.67*RT, ~9166.67UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #244.70 (6ms ~= 16.67*RT, ~9166.67UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #244.80 (6ms ~= 16.67*RT, ~9166.67UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #244.90 (17ms ~= 5.88*RT, ~3235.29UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #245.00 (9ms ~= 11.11*RT, ~6111.11UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #245.10 (6ms ~= 16.67*RT, ~9166.67UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #245.20 (17ms ~= 5.88*RT, ~3235.29UPS, vehicles TOT 91 ACT 55 BUF 0)     
Step #245.30 (8ms ~= 12.50*RT, ~6750.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #245.40 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #245.50 (8ms ~= 12.50*RT, ~6750.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #245.60 (6ms ~= 16.67*RT, ~9000.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #245.70 (10ms ~= 10.00*RT, ~5400.00UPS, vehicles TOT 91 ACT 54 BUF 0)    
Step #245.80 (16ms ~= 6.25*RT, ~3375.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #245.90SAL_carflow5.4 has left junction 
 (16ms ~= 6.25*RT, ~3375.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.00 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.10 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.20 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.30 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.40 (16ms ~= 6.25*RT, ~3375.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.50 (9ms ~= 11.11*RT, ~6000.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.60 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.70 (9ms ~= 11.11*RT, ~6000.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.80 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #246.90 (13ms ~= 7.69*RT, ~4153.85UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.00 (12ms ~= 8.33*RT, ~4500.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.10 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.20 (8ms ~= 12.50*RT, ~6750.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.30 (8ms ~= 12.50*RT, ~6750.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.40 (6ms ~= 16.67*RT, ~9000.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.50 (19ms ~= 5.26*RT, ~2842.11UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.60 (18ms ~= 5.56*RT, ~3000.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.70 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.80 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #247.90 (6ms ~= 16.67*RT, ~9000.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #248.00 (6ms ~= 16.67*RT, ~9000.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #248.10SAL_carflow35.6 has left junction 
 (7ms ~= 14.29*RT, ~7714.29UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #248.20 (6ms ~= 16.67*RT, ~9000.00UPS, vehicles TOT 91 ACT 54 BUF 0)     
Step #248.30 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #248.40 (15ms ~= 6.67*RT, ~3533.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #248.50 (9ms ~= 11.11*RT, ~5888.89UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #248.60 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #248.70 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 91 ACT 53 BUF 0)    
Step #248.80 (11ms ~= 9.09*RT, ~4818.18UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #248.90 (8ms ~= 12.50*RT, ~6625.00UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #249.00 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #249.10 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #249.20 (17ms ~= 5.88*RT, ~3117.65UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #249.30 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #249.40 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #249.50 (16ms ~= 6.25*RT, ~3312.50UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #249.60 (7ms ~= 14.29*RT, ~7571.43UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #249.70 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #249.80SAL_carflow4.1 has left junction 
 (5ms ~= 20.00*RT, ~10600.00UPS, vehicles TOT 91 ACT 53 BUF 0)    
Step #249.90 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #250.00 (7ms ~= 14.29*RT, ~7571.43UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #250.10 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #250.20 (18ms ~= 5.56*RT, ~2944.44UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #250.30 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #250.40 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #250.50 (15ms ~= 6.67*RT, ~3533.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #250.60SAL_carflow4.0 has left junction 
 (9ms ~= 11.11*RT, ~5888.89UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #250.70 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #250.80 (5ms ~= 20.00*RT, ~10600.00UPS, vehicles TOT 91 ACT 53 BUF 0)    
Step #250.90 (7ms ~= 14.29*RT, ~7571.43UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #251.00 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #251.10 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #251.20SAL_carflow35.3 has left junction 
 (16ms ~= 6.25*RT, ~3312.50UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #251.30 (6ms ~= 16.67*RT, ~8833.33UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #251.40 (7ms ~= 14.29*RT, ~7571.43UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #251.50 (8ms ~= 12.50*RT, ~6625.00UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #251.60 (5ms ~= 20.00*RT, ~10600.00UPS, vehicles TOT 91 ACT 53 BUF 0)    
Step #251.70 (8ms ~= 12.50*RT, ~6625.00UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #251.80 (18ms ~= 5.56*RT, ~2944.44UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #251.90 (9ms ~= 11.11*RT, ~5888.89UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #252.00 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 91 ACT 53 BUF 0)    
Step #252.10 (8ms ~= 12.50*RT, ~6625.00UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #252.20SAL_carflow5.11 has left junction 
 (21ms ~= 4.76*RT, ~2523.81UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #252.30 (19ms ~= 5.26*RT, ~2789.47UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #252.40 (8ms ~= 12.50*RT, ~6625.00UPS, vehicles TOT 91 ACT 53 BUF 0)     
Step #252.50 (9ms ~= 11.11*RT, ~5777.78UPS, vehicles TOT 91 ACT 52 BUF 0)     
Step #252.60 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #252.70 (19ms ~= 5.26*RT, ~2684.21UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #252.80 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #252.90 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.00 (19ms ~= 5.26*RT, ~2684.21UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.10 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.20 (8ms ~= 12.50*RT, ~6375.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.30 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.40 (21ms ~= 4.76*RT, ~2428.57UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.50 (8ms ~= 12.50*RT, ~6375.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.60 (11ms ~= 9.09*RT, ~4636.36UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.70 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.80 (18ms ~= 5.56*RT, ~2833.33UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #253.90 (10ms ~= 10.00*RT, ~5100.00UPS, vehicles TOT 91 ACT 51 BUF 0)    
Step #254.00 (8ms ~= 12.50*RT, ~6375.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #254.10SAL_carflow7.2 has left junction 
 (20ms ~= 5.00*RT, ~2550.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #254.20 (8ms ~= 12.50*RT, ~6375.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #254.30 (15ms ~= 6.67*RT, ~3400.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #254.40 (15ms ~= 6.67*RT, ~3400.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #254.50 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #254.60 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #254.70 (10ms ~= 10.00*RT, ~5100.00UPS, vehicles TOT 91 ACT 51 BUF 0)    
Step #254.80 (19ms ~= 5.26*RT, ~2684.21UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #254.90 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #255.00 (22ms ~= 4.55*RT, ~2318.18UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #255.10 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #255.20 (9ms ~= 11.11*RT, ~5666.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #255.30 (10ms ~= 10.00*RT, ~5100.00UPS, vehicles TOT 91 ACT 51 BUF 0)    
Step #255.40 (18ms ~= 5.56*RT, ~2833.33UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #255.50 (11ms ~= 9.09*RT, ~4636.36UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #255.60 (17ms ~= 5.88*RT, ~3000.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #255.70 (17ms ~= 5.88*RT, ~3000.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #255.80 (11ms ~= 9.09*RT, ~4636.36UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #255.90 (12ms ~= 8.33*RT, ~4250.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.00SAL_carflow14.2 has left junction 
SAL_carflow1.1 has left junction 
 (37ms ~= 2.70*RT, ~1378.38UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.10 (37ms ~= 2.70*RT, ~1378.38UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.20 (16ms ~= 6.25*RT, ~3187.50UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.30 (31ms ~= 3.23*RT, ~1645.16UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.40 (24ms ~= 4.17*RT, ~2125.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.50 (12ms ~= 8.33*RT, ~4250.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.60 (15ms ~= 6.67*RT, ~3400.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.70 (15ms ~= 6.67*RT, ~3400.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.80 (36ms ~= 2.78*RT, ~1416.67UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #256.90SAL_carflow5.10 has left junction 
 (24ms ~= 4.17*RT, ~2125.00UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #257.00SAL_carflow31.1 has left junction 
 (13ms ~= 7.69*RT, ~3923.08UPS, vehicles TOT 91 ACT 51 BUF 0)     
Step #257.10 (24ms ~= 4.17*RT, ~2166.67UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #257.20 (29ms ~= 3.45*RT, ~1793.10UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #257.30SAL_carflow2.2 has left junction 
 (18ms ~= 5.56*RT, ~2888.89UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #257.40 (12ms ~= 8.33*RT, ~4333.33UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #257.50 (21ms ~= 4.76*RT, ~2476.19UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #257.60 (13ms ~= 7.69*RT, ~4000.00UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #257.70 (22ms ~= 4.55*RT, ~2363.64UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #257.80 (25ms ~= 4.00*RT, ~2080.00UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #257.90 (11ms ~= 9.09*RT, ~4727.27UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #258.00 (28ms ~= 3.57*RT, ~1857.14UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #258.10 (26ms ~= 3.85*RT, ~2000.00UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #258.20 (11ms ~= 9.09*RT, ~4727.27UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #258.30 (20ms ~= 5.00*RT, ~2600.00UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #258.40 (9ms ~= 11.11*RT, ~5777.78UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #258.50 (15ms ~= 6.67*RT, ~3466.67UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #258.60SAL_carflow3.2 has left junction 
 (16ms ~= 6.25*RT, ~3250.00UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #258.70 (9ms ~= 11.11*RT, ~5777.78UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #258.80 (10ms ~= 10.00*RT, ~5200.00UPS, vehicles TOT 92 ACT 52 BUF 0)    
Step #258.90 (20ms ~= 5.00*RT, ~2600.00UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #259.00 (10ms ~= 10.00*RT, ~5200.00UPS, vehicles TOT 92 ACT 52 BUF 0)    
Step #259.10 (9ms ~= 11.11*RT, ~5777.78UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #259.20 (25ms ~= 4.00*RT, ~2080.00UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #259.30 (31ms ~= 3.23*RT, ~1677.42UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #259.40 (19ms ~= 5.26*RT, ~2736.84UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #259.50 (21ms ~= 4.76*RT, ~2476.19UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #259.60 (11ms ~= 9.09*RT, ~4727.27UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #259.70 (10ms ~= 10.00*RT, ~5200.00UPS, vehicles TOT 92 ACT 52 BUF 0)    
Step #259.80 (11ms ~= 9.09*RT, ~4727.27UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #259.90 (22ms ~= 4.55*RT, ~2363.64UPS, vehicles TOT 92 ACT 52 BUF 0)     
Step #260.00 (11ms ~= 9.09*RT, ~4818.18UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #260.10 (13ms ~= 7.69*RT, ~4076.92UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #260.20 (20ms ~= 5.00*RT, ~2650.00UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #260.30 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #260.40 (24ms ~= 4.17*RT, ~2208.33UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #260.50 (21ms ~= 4.76*RT, ~2523.81UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #260.60 (22ms ~= 4.55*RT, ~2409.09UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #260.70 (9ms ~= 11.11*RT, ~5888.89UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #260.80 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #260.90 (17ms ~= 5.88*RT, ~3117.65UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #261.00 (12ms ~= 8.33*RT, ~4416.67UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #261.10 (11ms ~= 9.09*RT, ~4818.18UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #261.20 (21ms ~= 4.76*RT, ~2523.81UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #261.30 (9ms ~= 11.11*RT, ~5888.89UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #261.40 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #261.50 (11ms ~= 9.09*RT, ~4818.18UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #261.60 (20ms ~= 5.00*RT, ~2650.00UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #261.70 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #261.80 (22ms ~= 4.55*RT, ~2409.09UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #261.90 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #262.00SAL_carflow6.1 has left junction 
 (11ms ~= 9.09*RT, ~4818.18UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #262.10 (12ms ~= 8.33*RT, ~4416.67UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #262.20 (18ms ~= 5.56*RT, ~2944.44UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #262.30 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #262.40 (22ms ~= 4.55*RT, ~2409.09UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #262.50 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #262.60 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #262.70 (11ms ~= 9.09*RT, ~4818.18UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #262.80 (21ms ~= 4.76*RT, ~2523.81UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #262.90 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #263.00 (22ms ~= 4.55*RT, ~2409.09UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #263.10 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #263.20 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #263.30 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #263.40 (20ms ~= 5.00*RT, ~2650.00UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #263.50 (9ms ~= 11.11*RT, ~5888.89UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #263.60SAL_carflow21.1 has left junction 
 (22ms ~= 4.55*RT, ~2409.09UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #263.70 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #263.80 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #263.90 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #264.00 (24ms ~= 4.17*RT, ~2208.33UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #264.10 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #264.20 (12ms ~= 8.33*RT, ~4416.67UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #264.30 (20ms ~= 5.00*RT, ~2650.00UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #264.40 (18ms ~= 5.56*RT, ~2944.44UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #264.50 (25ms ~= 4.00*RT, ~2120.00UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #264.60 (11ms ~= 9.09*RT, ~4818.18UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #264.70 (20ms ~= 5.00*RT, ~2650.00UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #264.80 (9ms ~= 11.11*RT, ~5888.89UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #264.90 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #265.00 (16ms ~= 6.25*RT, ~3312.50UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #265.10 (15ms ~= 6.67*RT, ~3533.33UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #265.20 (12ms ~= 8.33*RT, ~4416.67UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #265.30 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #265.40 (21ms ~= 4.76*RT, ~2523.81UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #265.50 (11ms ~= 9.09*RT, ~4818.18UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #265.60 (14ms ~= 7.14*RT, ~3785.71UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #265.70 (16ms ~= 6.25*RT, ~3312.50UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #265.80 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #265.90 (21ms ~= 4.76*RT, ~2523.81UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #266.00 (9ms ~= 11.11*RT, ~5888.89UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #266.10 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #266.20SAL_carflow23.1 has left junction 
 (14ms ~= 7.14*RT, ~3785.71UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #266.30 (18ms ~= 5.56*RT, ~2944.44UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #266.40 (9ms ~= 11.11*RT, ~5888.89UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #266.50 (11ms ~= 9.09*RT, ~4818.18UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #266.60 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #266.70 (20ms ~= 5.00*RT, ~2650.00UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #266.80 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #266.90 (21ms ~= 4.76*RT, ~2523.81UPS, vehicles TOT 93 ACT 53 BUF 0)     
Step #267.00 (10ms ~= 10.00*RT, ~5300.00UPS, vehicles TOT 93 ACT 53 BUF 0)    
Step #267.10 (21ms ~= 4.76*RT, ~2476.19UPS, vehicles TOT 93 ACT 52 BUF 0)     
Step #267.20 (9ms ~= 11.11*RT, ~5777.78UPS, vehicles TOT 93 ACT 52 BUF 0)     
Step #267.30 (21ms ~= 4.76*RT, ~2476.19UPS, vehicles TOT 93 ACT 52 BUF 0)     
Step #267.40 (20ms ~= 5.00*RT, ~2600.00UPS, vehicles TOT 93 ACT 52 BUF 0)     
Step #267.50 (10ms ~= 10.00*RT, ~5200.00UPS, vehicles TOT 93 ACT 52 BUF 0)    
Step #267.60 (18ms ~= 5.56*RT, ~2888.89UPS, vehicles TOT 93 ACT 52 BUF 0)     
